"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.022967867E1,2.867773438E1,-1.115235901E1,-4.404626465E1,5.372951693E1
1.023965267E1,2.771539307E1,-1.235612488E1,-4.393652344E1,5.339695615E1
1.024962667E1,2.713391113E1,-1.368852234E1,-4.469033813E1,5.404489892E1
1.025960067E1,2.630078125E1,-1.499131775E1,-4.478207397E1,5.405464690E1
1.026957467E1,2.551098633E1,-1.616331482E1,-4.493084717E1,5.413727179E1
1.027954867E1,2.482055664E1,-1.746153259E1,-4.467419434E1,5.400693281E1
1.028952267E1,2.449951172E1,-1.834724426E1,-4.477801514E1,5.423945138E1
1.029949667E1,2.401861572E1,-1.939305115E1,-4.437969971E1,5.406054088E1
1.030947067E1,2.347668457E1,-2.020292664E1,-4.432827759E1,5.407688191E1
1.031944467E1,2.286279297E1,-2.112547302E1,-4.434542847E1,5.418034642E1
1.032941867E1,2.234686279E1,-2.209132385E1,-4.415783691E1,5.419707951E1
1.033939267E1,2.168170166E1,-2.307081604E1,-4.427844238E1,5.443288711E1
1.034936667E1,2.100518799E1,-2.401554871E1,-4.374459839E1,5.414383058E1
1.035934067E1,2.017663574E1,-2.493598938E1,-4.311785889E1,5.374058012E1
1.036931467E1,1.981048584E1,-2.583610535E1,-4.312371826E1,5.403345968E1
1.037928867E1,1.937164307E1,-2.687025452E1,-4.308706665E1,5.434856434E1
1.038926267E1,1.892999268E1,-2.785246277E1,-4.257852173E1,5.428659888E1
1.039923667E1,1.831793213E1,-2.909220886E1,-4.223757935E1,5.446022735E1
1.040921067E1,1.770129395E1,-2.995774841E1,-4.201739502E1,5.455514624E1
1.041918467E1,1.743994141E1,-3.125691223E1,-4.135507202E1,5.469358372E1
1.042915867E1,1.688568115E1,-3.273634338E1,-4.043621826E1,5.469810009E1
1.043913267E1,1.607519531E1,-3.356098938E1,-3.961578369E1,5.435220538E1
1.044910667E1,1.557745361E1,-3.469129944E1,-3.930270386E1,5.468862632E1
1.045908067E1,1.462298584E1,-3.556904602E1,-3.742462158E1,5.366182116E1
1.046905367E1,1.436181641E1,-3.663294983E1,-3.707516479E1,5.406295061E1
1.047902767E1,1.336102295E1,-3.735401917E1,-3.592282104E1,5.351905038E1
1.048900167E1,1.290399170E1,-3.846598816E1,-3.535888672E1,5.381817645E1
1.049897567E1,1.198608398E1,-3.919313049E1,-3.449182129E1,5.356727941E1
1.050894967E1,1.152716064E1,-3.991780090E1,-3.447280884E1,5.398778390E1
1.051892367E1,1.071551514E1,-4.088835144E1,-3.324383545E1,5.377575795E1
1.052889767E1,9.724670410E0,-4.158467102E1,-3.220443726E1,5.348812819E1
1.053887167E1,9.009338379E0,-4.257472229E1,-3.092318726E1,5.338556608E1
1.054884567E1,8.070312500E0,-4.354612732E1,-3.043850708E1,5.373916506E1
1.055881967E1,6.995056152E0,-4.416307068E1,-2.891271973E1,5.324709367E1
1.056879367E1,5.814880371E0,-4.488255310E1,-2.806530762E1,5.325333697E1
1.057876767E1,4.664916992E0,-4.592866516E1,-2.675976562E1,5.335999241E1
1.058874167E1,3.265258789E0,-4.653959656E1,-2.572195435E1,5.327489932E1
1.059871567E1,2.078735352E0,-4.701020813E1,-2.426440430E1,5.294376380E1
1.060868967E1,5.629272461E-1,-4.737452698E1,-2.340301514E1,5.284282175E1
1.061866367E1,-8.956909180E-1,-4.765028381E1,-2.259722900E1,5.274454065E1
1.062863767E1,-2.559326172E0,-4.771543884E1,-2.180245972E1,5.252295216E1
1.063861167E1,-3.830261230E0,-4.769667053E1,-2.126049805E1,5.236078741E1
1.064858567E1,-8.492248535E0,-4.637336731E1,-2.004861450E1,5.123040527E1
1.065855967E1,-9.979370117E0,-4.630744934E1,-1.937316895E1,5.117897388E1
1.066853367E1,-1.108013916E1,-4.671299744E1,-1.856680298E1,5.147426334E1
1.067850767E1,-1.206756592E1,-4.619189453E1,-1.771533203E1,5.092298358E1
1.068848167E1,-1.327673340E1,-4.649673462E1,-1.690270996E1,5.122420896E1
1.069845567E1,-1.428039551E1,-4.678594971E1,-1.564221191E1,5.135692338E1
1.070842967E1,-1.477581787E1,-4.702981567E1,-1.394747925E1,5.123144087E1
1.071840367E1,-1.529663086E1,-4.722058105E1,-1.229910278E1,5.113744343E1
1.072837767E1,-1.536657715E1,-4.746762085E1,-1.068380737E1,5.102401849E1
1.073835167E1,-1.537567139E1,-4.765029907E1,-8.611083984E0,5.080465569E1
1.074832467E1,-1.516448975E1,-4.817877197E1,-7.155029297E0,5.101323615E1
1.075829867E1,-1.515490723E1,-4.838220215E1,-4.857391357E0,5.093233696E1
1.076827267E1,-1.465777588E1,-4.866354370E1,-3.464996338E0,5.094111384E1
1.077824667E1,-1.390338135E1,-4.883511353E1,-2.093231201E0,5.081883453E1
1.078822067E1,-1.313287354E1,-4.897860718E1,-5.118408203E-1,5.071132329E1
1.079819467E1,-1.274218750E1,-4.912423706E1,5.973205566E-1,5.075343142E1
1.080817004E1,-1.216003418E1,-4.938272095E1,2.167877197E0,5.090401999E1
1.081814404E1,-1.136663818E1,-4.942904663E1,3.399932861E0,5.083296822E1
1.082811804E1,-1.033007812E1,-4.985940552E1,4.637725830E0,5.112904589E1
1.083809204E1,-9.494506836E0,-4.971566772E1,5.684844971E0,5.093241345E1
1.084806604E1,-8.310546875E0,-4.976388550E1,6.841766357E0,5.091482354E1
1.085804004E1,-6.969543457E0,-4.984362793E1,8.276489258E0,5.100452976E1
1.086801404E1,-5.830200195E0,-5.002877808E1,9.348480225E0,5.122757024E1
1.087798804E1,-4.723510742E0,-4.987300110E1,1.088769531E1,5.126567762E1
1.088796204E1,-3.401428223E0,-4.963520813E1,1.223309326E1,5.123350633E1
1.089793604E1,-2.675598145E0,-4.933494568E1,1.425540161E1,5.142287590E1
1.090791004E1,-1.685302734E0,-4.898347473E1,1.569354248E1,5.146366017E1
1.091788404E1,-8.055419922E-1,-4.848408508E1,1.771438599E1,5.162513802E1
1.092785804E1,4.162597656E-1,-4.751364136E1,1.976119995E1,5.146090177E1
1.093783204E1,1.193847656E0,-4.663098145E1,2.155838013E1,5.138713318E1
1.094780604E1,2.022033691E0,-4.589108276E1,2.353128052E1,5.161202631E1
1.095778004E1,2.942871094E0,-4.488729858E1,2.564984131E1,5.178266528E1
1.096775404E1,3.555969238E0,-4.351187134E1,2.734713745E1,5.151498608E1
1.097772804E1,4.210937500E0,-4.212530518E1,2.934808350E1,5.151294338E1
1.098770204E1,5.138427734E0,-4.130603027E1,3.099581909E1,5.189732534E1
1.099767604E1,5.812927246E0,-3.987240601E1,3.232797241E1,5.165942977E1
1.100764904E1,6.414245605E0,-3.889263916E1,3.405578613E1,5.209200031E1
1.101762304E1,7.098999023E0,-3.778387451E1,3.472729492E1,5.180735443E1
1.102759704E1,8.072265625E0,-3.655020142E1,3.584234619E1,5.182424603E1
1.103757104E1,8.738159180E0,-3.518936157E1,3.705175781E1,5.184090422E1
1.104754504E1,9.800720215E0,-3.427868652E1,3.780194092E1,5.196219014E1
1.105751904E1,1.072711182E1,-3.334463501E1,3.876519775E1,5.224630292E1
1.106749304E1,1.147705078E1,-3.255429077E1,3.897427368E1,5.206244857E1
1.107746704E1,1.244671631E1,-3.182382202E1,3.885266113E1,5.174172081E1
1.108744104E1,1.314758301E1,-3.150082397E1,3.908709717E1,5.189375699E1
1.109741504E1,1.351690674E1,-3.103271484E1,3.879693604E1,5.148726448E1
1.110738904E1,1.456530762E1,-3.091809082E1,3.890036011E1,5.178141117E1
1.111736304E1,1.496990967E1,-3.049453735E1,3.940939331E1,5.202994604E1
1.112733704E1,1.540399170E1,-2.972915649E1,3.950137329E1,5.178285622E1
1.113731104E1,1.596343994E1,-2.913037109E1,4.016528320E1,5.212158775E1
1.114728504E1,1.658862305E1,-2.819067383E1,4.083560181E1,5.232057798E1
1.115725904E1,1.756945801E1,-2.707785034E1,4.070864868E1,5.195276616E1
1.116723304E1,1.827484131E1,-2.590502930E1,4.101794434E1,5.184122033E1
1.117720704E1,1.875830078E1,-2.458853149E1,4.208618164E1,5.222754459E1
1.118718104E1,1.917889404E1,-2.309283447E1,4.271221924E1,5.220577222E1
1.119715504E1,1.978540039E1,-2.177911377E1,4.349005127E1,5.250882235E1
1.120712904E1,2.065814209E1,-2.039572144E1,4.358206177E1,5.236545040E1
1.121710304E1,2.111651611E1,-1.932696533E1,4.348934937E1,5.206498199E1
1.122707704E1,2.168469238E1,-1.812307739E1,4.345593262E1,5.183714785E1
1.123705104E1,2.201818848E1,-1.710803223E1,4.361584473E1,5.176704842E1
1.124702404E1,2.232214355E1,-1.600982666E1,4.387997437E1,5.176914905E1
1.125699804E1,2.245739746E1,-1.526663208E1,4.384411621E1,5.157238876E1
1.126697204E1,2.270831299E1,-1.421398926E1,4.418673706E1,5.167371383E1
1.127694604E1,2.321881104E1,-1.281472778E1,4.436795044E1,5.168989708E1
1.128692004E1,2.384240723E1,-1.157269287E1,4.430102539E1,5.162333245E1
1.129689404E1,2.484436035E1,-1.035546875E1,4.406716919E1,5.163713174E1
1.130686804E1,2.532952881E1,-9.005752563E0,4.404196167E1,5.159828482E1
1.131684204E1,2.589739990E1,-7.620422363E0,4.375747681E1,5.141461791E1
1.132681604E1,2.648461914E1,-6.492523193E0,4.353909302E1,5.137353919E1
1.133679004E1,2.647924805E1,-5.206634521E0,4.330740356E1,5.102735368E1
1.134676404E1,2.647271729E1,-3.972839355E0,4.354513550E1,5.111523294E1
1.135673804E1,2.606420898E1,-3.204238892E0,4.425491333E1,5.145976575E1
1.136671204E1,2.495141602E1,-2.101806641E0,4.454010010E1,5.109609837E1
1.137668604E1,2.389111328E1,-6.475677490E-1,4.543539429E1,5.133789723E1
1.138666004E1,2.326159668E1,3.602600098E-1,4.596002197E1,5.151267113E1
1.139663404E1,2.251715088E1,1.670913696E0,4.584518433E1,5.110376661E1
1.140660804E1,2.209362793E1,3.076034546E0,4.590850830E1,5.104097881E1
1.141658204E1,2.173712158E1,4.424453735E0,4.616757202E1,5.122033729E1
1.142655604E1,2.145611572E1,5.889297485E0,4.606320190E1,5.115532520E1
1.143653004E1,2.068865967E1,6.947662354E0,4.653707886E1,5.140029533E1
1.144650404E1,1.947521973E1,7.890731812E0,4.702545166E1,5.150670768E1
1.145647804E1,1.830029297E1,8.897598267E0,4.725338745E1,5.144852382E1
1.146645204E1,1.689660645E1,9.740493774E0,4.770983887E1,5.154222786E1
1.147642604E1,1.533825684E1,1.039703369E1,4.802185059E1,5.147289156E1
1.148639904E1,1.403552246E1,1.087620544E1,4.767599487E1,5.087522209E1
1.149637304E1,1.272418213E1,1.168983459E1,4.793569946E1,5.095476746E1
1.150634704E1,1.168585205E1,1.263803101E1,4.828973389E1,5.126575236E1
1.151632104E1,1.033770752E1,1.364193726E1,4.827557373E1,5.122012952E1
1.152629504E1,9.211364746E0,1.441522217E1,4.821182251E1,5.115689299E1
1.153626904E1,7.831298828E0,1.530513000E1,4.804806519E1,5.103129250E1
1.154624304E1,6.212402344E0,1.624819946E1,4.798495483E1,5.104070747E1
1.155621704E1,4.763427734E0,1.700587463E1,4.749563599E1,5.067272889E1
1.156619104E1,3.160766602E0,1.765377808E1,4.735534668E1,5.063768542E1
1.157616504E1,1.389831543E0,1.850773621E1,4.744247437E1,5.094365814E1
1.158613904E1,-1.667480469E-1,1.903215027E1,4.718225098E1,5.087647154E1
1.159611304E1,-1.580688477E0,1.927073669E1,4.669741821E1,5.054214812E1
1.160608704E1,-3.076293945E0,1.961592102E1,4.620733643E1,5.029280149E1
1.161606104E1,-4.697692871E0,1.999751282E1,4.626083374E1,5.061653461E1
1.162603504E1,-6.333007812E0,2.034156799E1,4.580871582E1,5.052053861E1
1.163600904E1,-7.822692871E0,2.056965637E1,4.564013672E1,5.066880072E1
1.164598304E1,-9.154907227E0,2.061090088E1,4.523138428E1,5.054205858E1
1.165595704E1,-1.094665527E1,2.116053772E1,4.491244507E1,5.084019414E1
1.166593104E1,-1.263061523E1,2.118196106E1,4.438742065E1,5.077845043E1
1.167590504E1,-1.413574219E1,2.107289124E1,4.342031860E1,5.029125192E1
1.168587904E1,-1.578729248E1,2.123271179E1,4.298849487E1,5.047848398E1
1.169585204E1,-1.752069092E1,2.076718140E1,4.266763306E1,5.058435869E1
1.170582604E1,-1.916571045E1,2.036642456E1,4.176129150E1,5.026053297E1
1.171580004E1,-2.097552490E1,1.981805420E1,4.125958252E1,5.034958855E1
1.172577404E1,-2.290844727E1,1.930610657E1,4.038232422E1,5.028175431E1
1.173574804E1,-2.544964600E1,1.836137390E1,3.966305542E1,5.057650144E1
1.174572204E1,-2.754504395E1,1.747268677E1,3.803158569E1,5.010414892E1
1.175569604E1,-3.002282715E1,1.651509094E1,3.655480957E1,5.010361745E1
1.176567004E1,-3.265570068E1,1.540208435E1,3.543347168E1,5.058804112E1
1.177564404E1,-3.498779297E1,1.385557556E1,3.390594482E1,5.065309196E1
1.178561804E1,-3.712689209E1,1.201229858E1,3.218356323E1,5.058145091E1
1.179559204E1,-3.895385742E1,9.710311890E0,3.040579224E1,5.036075224E1
1.180556604E1,-4.080883789E1,7.748428345E0,2.852166748E1,5.038734869E1
1.181554004E1,-4.265307617E1,5.300415039E0,2.638595581E1,5.043409532E1
1.182551404E1,-4.418811035E1,2.816497803E0,2.422341919E1,5.047074196E1
1.183548804E1,-4.603454590E1,4.660491943E-1,2.167864990E1,5.088575910E1
1.184546204E1,-4.705181885E1,-1.812316895E0,1.904644775E1,5.079296528E1
1.185543604E1,-4.768170166E1,-3.988174438E0,1.632003784E1,5.055485974E1
1.186541004E1,-4.869531250E1,-6.328002930E0,1.354724121E1,5.093922678E1
1.187538404E1,-4.928942871E1,-8.221115112E0,1.143380737E1,5.126174468E1
1.188535804E1,-4.949188232E1,-1.064102173E1,9.210754395E0,5.145401594E1
1.189533204E1,-4.964105225E1,-1.264239502E1,6.769165039E0,5.167093782E1
1.190530504E1,-4.996191406E1,-1.482254028E1,4.757934570E0,5.233104718E1
1.191527904E1,-4.963482666E1,-1.751190186E1,2.396331787E0,5.268799797E1
1.192525304E1,-4.935302734E1,-2.002307129E1,2.362060547E-2,5.326016569E1
1.193522704E1,-4.863867188E1,-2.222656250E1,-2.649536133E0,5.354213784E1
1.194519971E1,-4.810943604E1,-2.473925781E1,-5.238983154E0,5.435067302E1
1.195517371E1,-4.726220703E1,-2.699432373E1,-8.077606201E0,5.502415332E1
1.196514771E1,-4.706231689E1,-2.890698242E1,-1.152185059E1,5.642010586E1
1.197512171E1,-4.600885010E1,-3.084436035E1,-1.425347900E1,5.719572114E1
1.198509571E1,-4.514135742E1,-3.252371216E1,-1.705911255E1,5.819404887E1
1.199506971E1,-4.439672852E1,-3.378454590E1,-2.033248901E1,5.937908010E1
1.200504371E1,-4.384564209E1,-3.463482666E1,-2.353369141E1,6.062875703E1
1.201501771E1,-4.365820312E1,-3.464114380E1,-2.629623413E1,6.162417929E1
1.202499171E1,-4.354199219E1,-3.435635376E1,-2.878775024E1,6.248998873E1
1.203496571E1,-4.374353027E1,-3.315850830E1,-3.062118530E1,6.285411763E1
1.204493971E1,-4.415185547E1,-3.151516724E1,-3.189199829E1,6.292608094E1
1.205491371E1,-4.415899658E1,-2.976260376E1,-3.148611450E1,6.186440793E1
1.206488771E1,-4.495184326E1,-2.768283081E1,-2.978778076E1,6.061616300E1
1.207486171E1,-4.515325928E1,-2.572802734E1,-2.690588379E1,5.852072109E1
1.208483571E1,-4.526928711E1,-2.438116455E1,-2.275549316E1,5.622776902E1
1.209480871E1,-4.433679199E1,-2.381390381E1,-1.809005737E1,5.347993376E1
1.210478271E1,-4.341436768E1,-2.419204712E1,-1.358654785E1,5.152336118E1
1.211475671E1,-4.205023193E1,-2.550549316E1,-9.358520508E0,5.006330086E1
1.212473071E1,-4.057482910E1,-2.723385620E1,-5.597015381E0,4.918664719E1
1.213470471E1,-3.874938965E1,-2.924273682E1,-3.005157471E0,4.863829588E1
1.214467871E1,-3.710711670E1,-3.148287964E1,-9.315795898E-1,4.867214461E1
1.215465271E1,-3.500415039E1,-3.337915039E1,4.015808105E-1,4.836961332E1
1.216462671E1,-3.311328125E1,-3.552310181E1,1.469696045E0,4.858539043E1
1.217460071E1,-3.129467773E1,-3.758807373E1,1.849273682E0,4.894527510E1
1.218457471E1,-2.927307129E1,-3.937957764E1,1.471832275E0,4.909002065E1
1.219454871E1,-2.778576660E1,-4.077169800E1,1.247070312E0,4.935519595E1
1.220452271E1,-2.631396484E1,-4.174874878E1,1.960754395E-1,4.934998699E1
1.221449671E1,-2.410791016E1,-4.285852051E1,-4.243774414E-1,4.917544314E1
1.222447071E1,-2.266625977E1,-4.372000122E1,-1.661102295E0,4.927430466E1
1.223444471E1,-2.124914551E1,-4.460583496E1,-2.710845947E0,4.948287970E1
1.224441871E1,-1.941900635E1,-4.546151733E1,-3.757019043E0,4.957784342E1
1.225439271E1,-1.739184570E1,-4.617916870E1,-4.649810791E0,4.956422762E1
1.226436671E1,-1.558807373E1,-4.656649780E1,-6.116333008E0,4.948571804E1
1.227433971E1,-1.371691895E1,-4.709857178E1,-7.007659912E0,4.955337149E1
1.228431371E1,-1.195391846E1,-4.760620117E1,-8.358093262E0,4.979060433E1
1.229428771E1,-9.780822754E0,-4.789730835E1,-9.663513184E0,4.983171809E1
1.230426171E1,-7.384155273E0,-4.804391479E1,-1.099902344E1,4.983695431E1
1.231423571E1,-5.344299316E0,-4.810678101E1,-1.208053589E1,4.988750606E1
1.232420971E1,-3.142211914E0,-4.816290283E1,-1.299923706E1,4.998518650E1
1.233418371E1,-1.089904785E0,-4.831857300E1,-1.364257812E1,5.021944172E1
1.234415771E1,8.033447266E-1,-4.800982666E1,-1.396948242E1,5.000735204E1
1.235413171E1,2.841186523E0,-4.815270996E1,-1.495999146E1,5.050304111E1
1.236410571E1,5.084472656E0,-4.777075195E1,-1.524447632E1,5.040129624E1
1.237407971E1,6.862060547E0,-4.722961426E1,-1.542285156E1,5.015564463E1
1.238405371E1,9.065124512E0,-4.693435669E1,-1.649136353E1,5.056654419E1
1.239402771E1,1.130950928E1,-4.634188843E1,-1.645657349E1,5.046082078E1
1.240400171E1,1.341754150E1,-4.559432983E1,-1.645269775E1,5.029477703E1
1.241397571E1,1.560876465E1,-4.466500854E1,-1.716137695E1,5.033000478E1
1.242394971E1,1.764263916E1,-4.391589355E1,-1.674942017E1,5.020370005E1
1.243392371E1,1.975579834E1,-4.307562256E1,-1.676873779E1,5.026918931E1
1.244389771E1,2.151428223E1,-4.215307617E1,-1.702511597E1,5.029513639E1
1.245387071E1,2.355895996E1,-4.147900391E1,-1.663150024E1,5.051870109E1
1.246384471E1,2.532080078E1,-4.048706055E1,-1.726077271E1,5.077675943E1
1.247381871E1,2.660668945E1,-3.965457153E1,-1.727139282E1,5.078092139E1
1.248379271E1,2.799780273E1,-3.861950684E1,-1.695877075E1,5.062551898E1
1.249376671E1,2.914208984E1,-3.736419678E1,-1.692883301E1,5.031828682E1
1.250374071E1,3.022436523E1,-3.649880981E1,-1.647882080E1,5.017197332E1
1.251371471E1,3.132226562E1,-3.528460693E1,-1.693771362E1,5.012957164E1
1.252368871E1,3.198413086E1,-3.434548950E1,-1.728753662E1,5.001455986E1
1.253366271E1,3.280419922E1,-3.364514160E1,-1.767410278E1,5.020443157E1
1.254363671E1,3.337945557E1,-3.282766724E1,-1.794873047E1,5.013981168E1
1.255361071E1,3.367822266E1,-3.181671143E1,-1.895556641E1,5.005835899E1
1.256358471E1,3.388635254E1,-3.149765015E1,-1.953182983E1,5.021831568E1
1.257355871E1,3.394470215E1,-3.129501343E1,-1.978796387E1,5.023130681E1
1.258353271E1,3.386517334E1,-3.089355469E1,-2.036190796E1,5.015843879E1
1.259350671E1,3.405346680E1,-3.038937378E1,-2.135983276E1,5.039241109E1
1.260348071E1,3.420001221E1,-2.989764404E1,-2.204150391E1,5.049096799E1
1.261345471E1,3.432464600E1,-2.922662354E1,-2.239370728E1,5.033741125E1
1.262342871E1,3.474572754E1,-2.841854858E1,-2.321771240E1,5.053653782E1
1.263340171E1,3.489770508E1,-2.770477295E1,-2.362905884E1,5.043547051E1
1.264337571E1,3.470727539E1,-2.661294556E1,-2.423382568E1,5.000122142E1
1.265334971E1,3.494964600E1,-2.600088501E1,-2.471096802E1,5.008149076E1
1.266332371E1,3.499487305E1,-2.495227051E1,-2.573696899E1,5.009639225E1
1.267329771E1,3.474536133E1,-2.425738525E1,-2.645645142E1,4.995602761E1
1.268327171E1,3.485955811E1,-2.359185791E1,-2.693118286E1,4.997052292E1
1.269324571E1,3.482818604E1,-2.285043335E1,-2.778375244E1,5.007076738E1
1.270321971E1,3.498028564E1,-2.221810913E1,-2.835726929E1,5.021353880E1
1.271319371E1,3.502410889E1,-2.128637695E1,-2.831524658E1,4.981517074E1
1.272316771E1,3.537670898E1,-2.040026855E1,-2.874633789E1,4.994030875E1
1.273314171E1,3.500158691E1,-1.983190918E1,-2.934439087E1,4.979466823E1
1.274311571E1,3.505908203E1,-1.908847046E1,-3.011843872E1,5.000629249E1
1.275308971E1,3.467639160E1,-1.833078003E1,-3.101074219E1,5.000135760E1
1.276306371E1,3.417504883E1,-1.764703369E1,-3.196975708E1,5.001416928E1
1.277303771E1,3.351770020E1,-1.751199341E1,-3.250152588E1,4.986436928E1
1.278301171E1,3.305938721E1,-1.714297485E1,-3.360339355E1,5.015967232E1
1.279298571E1,3.231243896E1,-1.666213989E1,-3.480883789E1,5.033265156E1
1.280295871E1,3.114025879E1,-1.635223389E1,-3.593594360E1,5.028422529E1
1.281293271E1,3.027478027E1,-1.591088867E1,-3.708697510E1,5.044960278E1
1.282290671E1,2.924310303E1,-1.519476318E1,-3.847021484E1,5.065567424E1
1.283288071E1,2.813562012E1,-1.446621704E1,-3.927096558E1,5.042909172E1
1.284285471E1,2.712597656E1,-1.363934326E1,-4.004122925E1,5.025087391E1
1.285282871E1,2.633935547E1,-1.252328491E1,-4.068038940E1,5.005485385E1
1.286280271E1,2.553405762E1,-1.145043945E1,-4.182162476E1,5.032046263E1
1.287277671E1,2.435729980E1,-1.025073242E1,-4.263836670E1,5.016359122E1
1.288275071E1,2.329144287E1,-8.927764893E0,-4.399713135E1,5.057611950E1
1.289272471E1,2.211175537E1,-7.756240845E0,-4.451925659E1,5.030957369E1
1.290269871E1,2.128930664E1,-6.798614502E0,-4.525631714E1,5.047365627E1
1.291267271E1,2.035766602E1,-5.684631348E0,-4.607574463E1,5.069244364E1
1.292264671E1,1.892718506E1,-4.651031494E0,-4.639871216E1,5.032604612E1
1.293262071E1,1.793511963E1,-3.893447876E0,-4.725515747E1,5.069395783E1
1.294259471E1,1.622784424E1,-2.729431152E0,-4.722052002E1,5.000570201E1
1.295256771E1,1.514105225E1,-1.777694702E0,-4.742932129E1,4.981919489E1
1.296254171E1,1.394128418E1,-1.052551270E0,-4.813903809E1,5.012817827E1
1.297251571E1,1.238128662E1,2.428283691E-1,-4.860217285E1,5.015502397E1
1.298248971E1,1.116961670E1,9.593658447E-1,-4.959423828E1,5.084554249E1
1.299246371E1,9.661010742E0,1.528427124E0,-4.910821533E1,5.007282727E1
1.300243771E1,8.506591797E0,1.845947266E0,-5.013107300E1,5.088117634E1
1.301241171E1,7.076538086E0,2.285736084E0,-5.049557495E1,5.104022992E1
1.302238571E1,5.605285645E0,2.594619751E0,-5.019375610E1,5.057236825E1
1.303235971E1,4.254699707E0,2.945343018E0,-5.092410278E1,5.118634348E1
1.304233371E1,2.857360840E0,3.218597412E0,-5.088674927E1,5.106843576E1
1.305230771E1,1.683654785E0,3.526245117E0,-5.136242676E1,5.151085304E1
1.306228171E1,2.791748047E-1,3.759277344E0,-5.095751953E1,5.109676019E1
1.307225571E1,-1.228271484E0,4.144134521E0,-5.108810425E1,5.127062412E1
1.308222942E1,-2.215454102E0,4.287216187E0,-5.124801636E1,5.147472817E1
1.309220342E1,-3.554687500E0,4.583831787E0,-5.125305176E1,5.158025428E1
1.310217742E1,-4.993957520E0,4.782867432E0,-5.111148071E1,5.157711598E1
1.311215042E1,-6.419738770E0,4.717712402E0,-5.092913818E1,5.154849146E1
1.312212442E1,-7.579040527E0,4.897933960E0,-5.071759033E1,5.151412992E1
1.313209842E1,-8.949951172E0,4.947479248E0,-5.050552368E1,5.153044827E1
1.314207242E1,-1.001403809E1,4.564758301E0,-5.044042969E1,5.162707550E1
1.315204642E1,-1.112603760E1,4.152206421E0,-5.014639282E1,5.153338960E1
1.316202042E1,-1.223779297E1,3.737701416E0,-4.987811279E1,5.149330174E1
1.317199442E1,-1.319689941E1,3.433563232E0,-5.017080688E1,5.199093550E1
1.318196842E1,-1.420861816E1,2.985382080E0,-5.007611084E1,5.213841399E1
1.319194242E1,-1.517718506E1,2.505020142E0,-5.000796509E1,5.232034637E1
1.320191642E1,-1.570422363E1,1.868667603E0,-4.948516846E1,5.195090428E1
1.321189042E1,-1.671697998E1,1.526214600E0,-4.945538330E1,5.222663773E1
1.322186442E1,-1.780816650E1,6.298217773E-1,-4.868139648E1,5.184019515E1
1.323183842E1,-1.841979980E1,-4.297790527E-1,-4.804397583E1,5.145578052E1
1.324181242E1,-1.899639893E1,-1.752441406E0,-4.739910889E1,5.109412634E1
1.325178642E1,-1.974975586E1,-3.125198364E0,-4.694320679E1,5.102435090E1
1.326175942E1,-2.021099854E1,-4.939559937E0,-4.675259399E1,5.117312536E1
1.327173342E1,-2.108166504E1,-6.731445312E0,-4.565167236E1,5.073287047E1
1.328170742E1,-2.168713379E1,-8.851577759E0,-4.500946045E1,5.073986333E1
1.329168142E1,-2.182104492E1,-1.107455444E1,-4.462564087E1,5.089451425E1
1.330165542E1,-2.214624023E1,-1.353594971E1,-4.390454102E1,5.100280985E1
1.331162942E1,-2.227758789E1,-1.579574585E1,-4.342944336E1,5.130217402E1
1.332160342E1,-2.191192627E1,-1.844744873E1,-4.252053833E1,5.126828510E1
1.333157742E1,-2.185192871E1,-2.094537354E1,-4.092095947E1,5.089931616E1
1.334155142E1,-2.185003662E1,-2.342697144E1,-3.930718994E1,5.070800994E1
1.335152542E1,-2.160845947E1,-2.626843262E1,-3.809912109E1,5.107346768E1
1.336149942E1,-2.114685059E1,-2.918588257E1,-3.567965698E1,5.071531281E1
1.337147342E1,-2.074298096E1,-3.184454346E1,-3.359567261E1,5.072489946E1
1.338144742E1,-2.030767822E1,-3.458575439E1,-3.148953247E1,5.099183128E1
1.339142142E1,-1.977899170E1,-3.715161133E1,-2.873077393E1,5.095986761E1
1.340139542E1,-1.919360352E1,-3.932128906E1,-2.553958130E1,5.066387670E1
1.341136842E1,-1.852868652E1,-4.141064453E1,-2.237799072E1,5.058584954E1
1.342134242E1,-1.780566406E1,-4.352947998E1,-1.909573364E1,5.075927840E1
1.343131642E1,-1.700170898E1,-4.520553589E1,-1.610284424E1,5.091070787E1
1.344129042E1,-1.603033447E1,-4.630517578E1,-1.301724243E1,5.070098153E1
1.345126442E1,-1.559899902E1,-4.762652588E1,-9.558868408E0,5.101947376E1
1.346123842E1,-1.466973877E1,-4.832266235E1,-6.012298584E0,5.085694315E1
1.347121242E1,-1.379260254E1,-4.894973755E1,-2.222808838E0,5.090435708E1
1.348118642E1,-1.284777832E1,-4.938601685E1,8.317260742E-1,5.103661270E1
1.349116042E1,-1.212310791E1,-4.953561401E1,4.699401855E0,5.121358393E1
1.350113442E1,-1.121374512E1,-4.940289307E1,7.871734619E0,5.126751534E1
1.351110842E1,-1.030358887E1,-4.899957275E1,1.072079468E1,5.120603004E1
1.352108242E1,-9.530029297E0,-4.868386841E1,1.385729980E1,5.150694380E1
1.353105642E1,-8.454895020E0,-4.804116821E1,1.651513672E1,5.149940615E1
