"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.987099375E0,1.063446045E1,-4.255222702E1,-2.357679749E1,4.979607568E1
2.997154375E0,1.289506531E1,-4.222949600E1,-2.335293579E1,4.994970122E1
3.007208375E0,1.493473816E1,-4.170364761E1,-2.305551147E1,4.993793385E1
3.017262375E0,1.710275269E1,-4.111555099E1,-2.278802490E1,5.002286239E1
3.027317125E0,1.919972229E1,-4.046480179E1,-2.244046783E1,5.009594910E1
3.037371125E0,2.112693787E1,-3.972089005E1,-2.220309448E1,5.017044961E1
3.047426125E0,2.280058289E1,-3.869068527E1,-2.162858582E1,4.984607739E1
3.057480125E0,2.463725281E1,-3.797636795E1,-2.164468384E1,5.017659900E1
3.067534125E0,2.606941223E1,-3.676829147E1,-2.136069489E1,4.987785879E1
3.077589125E0,2.776438904E1,-3.593932724E1,-2.116716766E1,5.010534431E1
3.087643125E0,2.926029968E1,-3.479135513E1,-2.093490601E1,5.004871446E1
3.097698125E0,3.072596741E1,-3.365030289E1,-2.084302521E1,5.010847890E1
3.107752125E0,3.206320190E1,-3.247750473E1,-2.047238922E1,5.001955568E1
3.117807125E0,3.334103394E1,-3.125941086E1,-2.023799896E1,4.998351641E1
3.127861125E0,3.457363892E1,-2.989616013E1,-2.020099640E1,4.997196368E1
3.137915125E0,3.580032349E1,-2.858970261E1,-1.999218750E1,4.998721654E1
3.147970125E0,3.696209717E1,-2.714724350E1,-1.974584961E1,4.993063222E1
3.158024125E0,3.802558899E1,-2.565283203E1,-1.959017944E1,4.987773391E1
3.168079125E0,3.910083008E1,-2.420059967E1,-1.948415375E1,4.994172789E1
3.178133125E0,4.015029907E1,-2.262650681E1,-1.939357758E1,5.000116176E1
3.188188125E0,4.094801331E1,-2.100212097E1,-1.936439514E1,4.992803499E1
3.198242125E0,4.186259460E1,-1.950653076E1,-1.926516724E1,5.004126535E1
3.208296125E0,4.247616577E1,-1.793545532E1,-1.916664886E1,4.993261104E1
3.218351125E0,4.329983521E1,-1.631798553E1,-1.904856873E1,5.003998752E1
3.228405125E0,4.386386108E1,-1.477600479E1,-1.885018921E1,4.997697730E1
3.238460125E0,4.428424072E1,-1.310652924E1,-1.847692871E1,4.974205444E1
3.248514125E0,4.482275391E1,-1.162705612E1,-1.834577179E1,4.980798173E1
