"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.938302625E0,7.183837891E-2,-2.506889343E0,-5.048346710E1,5.054572292E1
2.948358625E0,1.809387207E-1,-1.339542389E0,-5.044998932E1,5.046809423E1
2.958414625E0,2.102890015E-1,4.034423828E-2,-5.023902130E1,5.023947761E1
2.968470625E0,2.079010010E-1,1.401615143E0,-5.015455627E1,5.017456789E1
2.978526625E0,7.292175293E-2,3.054906845E0,-5.031865692E1,5.041135792E1
2.988582625E0,-5.915069580E-2,4.411197662E0,-5.016466522E1,5.035827440E1
2.998638625E0,-1.743545532E-1,5.772216797E0,-4.998963928E1,5.032209179E1
3.008694625E0,-3.407821655E-1,7.114463806E0,-4.985454559E1,5.036077287E1
3.018750625E0,-5.456390381E-1,8.532581329E0,-4.974933624E1,5.047869969E1
3.028806625E0,-9.804534912E-1,9.791524887E0,-4.920481110E1,5.017916583E1
3.038862625E0,-1.222145081E0,1.111562538E1,-4.912749481E1,5.038413950E1
3.048918625E0,-1.693885803E0,1.251762009E1,-4.892052460E1,5.052502141E1
3.058974625E0,-1.857818604E0,1.394800377E1,-4.828432465E1,5.029288524E1
3.069030625E0,-2.046356201E0,1.529709053E1,-4.800750732E1,5.042726754E1
3.079086625E0,-2.196006775E0,1.656740952E1,-4.751473236E1,5.036815755E1
3.089142625E0,-2.314308167E0,1.764723969E1,-4.727070618E1,5.051040243E1
3.099198625E0,-2.392677307E0,1.880614090E1,-4.682586670E1,5.051789418E1
3.109254625E0,-2.448738098E0,1.974300385E1,-4.644647217E1,5.052778736E1
3.119310625E0,-2.527969360E0,2.065212631E1,-4.580355072E1,5.030771520E1
3.129366625E0,-2.706527710E0,2.166872215E1,-4.539481354E1,5.037407972E1
3.139422625E0,-2.985618591E0,2.248965073E1,-4.479884338E1,5.021588072E1
3.149478625E0,-3.207641602E0,2.337193298E1,-4.441197205E1,5.028876094E1
3.159534625E0,-3.501663208E0,2.404299927E1,-4.411509705E1,5.036337207E1
3.169590625E0,-3.809158325E0,2.483708954E1,-4.385414124E1,5.054281756E1
3.179647083E0,-4.145507812E0,2.536406517E1,-4.318234253E1,5.025172378E1
3.189703083E0,-4.344573975E0,2.621640587E1,-4.293013763E1,5.048932538E1
3.199759083E0,-4.715744019E0,2.690396881E1,-4.252057648E1,5.053772060E1
3.209815083E0,-5.096008301E0,2.740612411E1,-4.199365234E1,5.040368813E1
3.219871083E0,-5.535423279E0,2.791847229E1,-4.160070038E1,5.040535961E1
3.229927083E0,-5.974212646E0,2.842775345E1,-4.135796356E1,5.054017741E1
3.239983083E0,-6.479194641E0,2.866446304E1,-4.091580200E1,5.037592935E1
3.250039083E0,-7.050415039E0,2.904304886E1,-4.088827515E1,5.064640248E1
3.260095083E0,-7.523300171E0,2.918720245E1,-4.033103943E1,5.034963330E1
3.270151083E0,-8.192039490E0,2.948880577E1,-4.013941193E1,5.047644566E1
3.280207083E0,-8.828575134E0,2.974778366E1,-3.964006805E1,5.034093133E1
3.290263083E0,-9.334152222E0,2.985463142E1,-3.942835999E1,5.032912662E1
3.300319083E0,-9.779548645E0,3.002831459E1,-3.930313873E1,5.041900399E1
