"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.348557292E0,4.156457520E1,1.065092468E1,2.589651489E1,5.011671968E1
2.358531292E0,4.104028320E1,1.214927673E1,2.596890259E1,5.006289716E1
2.368505292E0,4.056695557E1,1.386572266E1,2.646109009E1,5.037981180E1
2.378479292E0,3.998107910E1,1.514395142E1,2.636898804E1,5.023096138E1
2.388453292E0,3.901672363E1,1.677877808E1,2.743029785E1,5.055940424E1
2.398427292E0,3.842132568E1,1.818251038E1,2.733450317E1,5.053688766E1
2.408402292E0,3.736151123E1,1.980818176E1,2.774816895E1,5.057872543E1
2.418376292E0,3.648919678E1,2.110311890E1,2.776193237E1,5.047304229E1
2.428350292E0,3.539733887E1,2.279202271E1,2.782260132E1,5.046330391E1
2.438324292E0,3.451708984E1,2.447767639E1,2.787182617E1,5.066976245E1
2.448298292E0,3.352966309E1,2.631636047E1,2.784204102E1,5.091137774E1
2.458272292E0,3.256640625E1,2.779602051E1,2.712823486E1,5.068659289E1
2.468246292E0,3.139697266E1,2.966191101E1,2.679766846E1,5.083024583E1
2.478220292E0,3.035961914E1,3.158036804E1,2.654165649E1,5.121997315E1
2.488194292E0,2.936004639E1,3.272067261E1,2.624099731E1,5.119809254E1
2.498168292E0,2.763049316E1,3.430645752E1,2.581820679E1,5.105836838E1
2.508142292E0,2.623767090E1,3.603192139E1,2.541906738E1,5.131124360E1
2.518116292E0,2.485101318E1,3.758772278E1,2.429901123E1,5.119425463E1
2.528091292E0,2.332598877E1,3.890344238E1,2.415704346E1,5.139204540E1
2.538065292E0,2.223333740E1,4.013124084E1,2.320104980E1,5.141134598E1
2.548039292E0,2.093524170E1,4.131446838E1,2.192327881E1,5.124255845E1
2.558013292E0,1.952783203E1,4.259944153E1,2.078436279E1,5.126439680E1
2.567987292E0,1.794647217E1,4.400442505E1,2.023391724E1,5.165149266E1
2.577961292E0,1.677984619E1,4.532019043E1,1.890472412E1,5.189288480E1
2.587935292E0,1.521722412E1,4.641532898E1,1.773034668E1,5.196452509E1
2.597909292E0,1.360595703E1,4.722036743E1,1.689724731E1,5.196539362E1
2.607883292E0,1.170190430E1,4.829170227E1,1.578256226E1,5.213551902E1
2.617857292E0,1.059631348E1,4.896545410E1,1.450811768E1,5.215729128E1
2.627831292E0,8.676818848E0,4.966532898E1,1.368121338E1,5.224086224E1
2.637805292E0,7.424926758E0,4.999559021E1,1.226647949E1,5.201110552E1
2.647780292E0,5.246032715E0,5.054661560E1,1.139425659E1,5.207984535E1
2.657754292E0,3.863708496E0,5.085728455E1,1.028009033E1,5.202952904E1
2.667728292E0,2.249938965E0,5.163037109E1,9.330078125E0,5.251483412E1
2.677702292E0,6.889038086E-1,5.185786438E1,8.201293945E0,5.250689392E1
2.687676292E0,-8.822631836E-1,5.236155701E1,7.132629395E0,5.285248757E1
2.697650292E0,-2.261352539E0,5.203939819E1,5.722930908E0,5.240195242E1
2.707624292E0,-4.274719238E0,5.210745239E1,4.355834961E0,5.246363615E1
2.717598292E0,-5.857604980E0,5.204760742E1,3.510070801E0,5.249367173E1
2.727572292E0,-7.590393066E0,5.211755371E1,2.904388428E0,5.274740699E1
2.737546292E0,-9.357482910E0,5.166691589E1,1.614013672E0,5.253225413E1
2.747520292E0,-1.147058105E1,5.161158752E1,4.278869629E-1,5.287261374E1
2.757495292E0,-1.350421143E1,5.117451477E1,-6.130065918E-1,5.292986364E1
2.767469292E0,-1.565972900E1,5.060955811E1,-1.641021729E0,5.300233425E1
2.777443292E0,-1.745965576E1,4.989257812E1,-2.832183838E0,5.293515086E1
2.787417292E0,-1.938769531E1,4.914601135E1,-4.918151855E0,5.306035600E1
2.797391292E0,-2.147882080E1,4.827653503E1,-5.908203125E0,5.316832179E1
2.807365292E0,-2.362237549E1,4.717662048E1,-6.615631104E0,5.317345878E1
2.817339292E0,-2.579296875E1,4.585346985E1,-7.323455811E0,5.311733181E1
2.827313292E0,-2.754669189E1,4.462663269E1,-8.462463379E0,5.312221631E1
2.837287292E0,-2.965808105E1,4.310989380E1,-9.139678955E0,5.311872030E1
2.847261292E0,-3.142260742E1,4.137745667E1,-1.039215088E1,5.298557329E1
2.857235292E0,-3.320062256E1,3.967968750E1,-1.140689087E1,5.297995940E1
2.867209292E0,-3.480718994E1,3.769384766E1,-1.242721558E1,5.279017247E1
2.877184292E0,-3.644226074E1,3.607777405E1,-1.361676025E1,5.305714191E1
2.887158292E0,-3.763732910E1,3.422453308E1,-1.486843872E1,5.299960072E1
2.897132292E0,-3.909747314E1,3.207981873E1,-1.551712036E1,5.290092816E1
2.907106292E0,-4.072729492E1,2.983317566E1,-1.618453979E1,5.301575473E1
2.917080292E0,-4.167150879E1,2.748556519E1,-1.753933716E1,5.291123970E1
2.927054292E0,-4.289306641E1,2.558517456E1,-1.861798096E1,5.330145887E1
2.937028292E0,-4.353521729E1,2.306130981E1,-2.027511597E1,5.327494235E1
2.947002292E0,-4.433300781E1,2.048004150E1,-2.140621948E1,5.332048306E1
2.956976292E0,-4.317919922E1,1.771566772E1,-2.257736206E1,5.184617060E1
2.966950292E0,-4.384857178E1,1.536000061E1,-2.382855225E1,5.221519671E1
2.976924292E0,-4.432727051E1,1.369456482E1,-2.555648804E1,5.296774582E1
2.986898292E0,-4.456457520E1,1.180390930E1,-2.651376343E1,5.318188872E1
2.996873292E0,-4.445043945E1,9.786376953E0,-2.817868042E1,5.353179216E1
3.006847292E0,-4.457641602E1,7.904129028E0,-2.942434692E1,5.399374327E1
3.016821292E0,-4.390185547E1,6.335571289E0,-3.068008423E1,5.393310621E1
3.026795292E0,-4.375238037E1,4.870574951E0,-3.173034668E1,5.426608691E1
3.036769292E0,-4.296923828E1,3.345123291E0,-3.251632690E1,5.398941381E1
3.046743292E0,-4.239569092E1,1.801315308E0,-3.271234131E1,5.357925549E1
3.056717292E0,-4.129071045E1,3.343200684E-2,-3.350546265E1,5.317461720E1
3.066691292E0,-4.041827393E1,-1.713394165E0,-3.366757202E1,5.263153040E1
3.076665292E0,-3.937084961E1,-3.831909180E0,-3.371362305E1,5.197456788E1
3.086639292E0,-3.815924072E1,-6.017990112E0,-3.398382568E1,5.145137768E1
3.096613292E0,-3.698199463E1,-8.505981445E0,-3.407144165E1,5.099885080E1
3.106587292E0,-3.572509766E1,-1.071527100E1,-3.450134277E1,5.080789592E1
3.116562292E0,-3.418804932E1,-1.270489502E1,-3.462274170E1,5.028887865E1
3.126536292E0,-3.275836182E1,-1.482308960E1,-3.487979126E1,5.009425209E1
3.136510292E0,-3.122991943E1,-1.672555542E1,-3.552285767E1,5.016896938E1
3.146484292E0,-2.944616699E1,-1.847839355E1,-3.591018677E1,4.998068920E1
3.156458292E0,-2.725469971E1,-2.011428833E1,-3.703302002E1,5.018812432E1
3.166432292E0,-2.525347900E1,-2.167150879E1,-3.795178223E1,5.047504600E1
3.176406292E0,-2.319360352E1,-2.295700073E1,-3.823556519E1,5.026853461E1
3.186380292E0,-2.099298096E1,-2.453845215E1,-3.874765015E1,5.044027434E1
3.196354292E0,-1.851049805E1,-2.590890503E1,-3.910937500E1,5.043265917E1
3.206328292E0,-1.604974365E1,-2.708197021E1,-3.990542603E1,5.082785071E1
